code,term
107557061000119108,Cerebrovascular accident due to embolism of bilateral anterior cerebral arteries
1089411000000104,Cerebral infarction due to occlusion of cerebral artery
1089421000000105,Cerebral infarction due to stenosis of cerebral artery
117776611000119102,Cerebrovascular accident due to occlusion of left posterior communicating artery
125081000119106,Cerebral infarction due to occlusion of precerebral artery
1269237007,Cerebrovascular accident due to thrombosis of anterior cerebral artery
1269248000,Cerebrovascular accident due to occlusion of anterior choroidal artery
137592291000119101,Acute cerebrovascular accident due to occlusion of right posterior cerebral artery
140921000119102,Ischemic stroke without coma
152148641000119104,Cerebrovascular accident due to embolism of bilateral carotid arteries
16000351000119109,Cerebrovascular accident due to occlusion of left posterior cerebral artery
16000391000119104,Cerebrovascular accident due to occlusion of right posterior cerebral artery
16000431000119109,Cerebrovascular accident due to occlusion of right middle cerebral artery
16000511000119103,Cerebrovascular accident due to occlusion of left middle cerebral artery
16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery
16002111000119106,Cerebrovascular accident due to thrombus of left middle cerebral artery
16023911000119108,Cerebrovascular accident due to occlusion of right carotid artery
16023951000119109,Cerebrovascular accident due to occlusion of left anterior choroidal artery
16024071000119102,Cerebrovascular accident due to occlusion of right anterior choroidal artery
16024111000119109,Cerebrovascular accident due to occlusion of left carotid artery
16024151000119105,Cerebrovascular accident due to occlusion of left cerebellar artery
16024271000119107,Cerebrovascular accident due to occlusion of right cerebellar artery
16644541000119106,Cerebrovascular accident due to occlusion of bilateral carotid arteries
16644681000119102,Cerebrovascular accident due to occlusion of bilateral pontine arteries
16644981000119109,Cerebrovascular accident due to occlusion of bilateral posterior communicating arteries
168747591000119109,Cerebrovascular accident due to embolism of bilateral posterior cerebral arteries
182960891000119101,Cerebrovascular accident due to occlusion of left anterior cerebral artery
188174841000119103,Cerebrovascular accident due to occlusion of bilateral middle cerebral arteries
195185009,Cerebral infarct due to thrombosis of precerebral artery
195186005,Cerebral infarction due to embolism of precerebral arteries
195189003,Cerebral infarction due to thrombosis of cerebral arteries
195190007,Cerebral infarction due to embolism of cerebral arteries
195772021000119105,Cerebrovascular accident due to thrombosis of left anterior cerebral artery
230691006,Cerebrovascular accident due to occlusion of cerebral artery
230692004,Infarction - precerebral
230693009,Anterior cerebral circulation infarction
230694003,Total anterior cerebral circulation infarction
230695002,Partial anterior cerebral circulation infarction
230696001,Posterior cerebral circulation infarction
230698000,Lacunar infarction
239965291000119107,Cerebrovascular accident due to occlusion of basilar artery
251770561000119107,Cerebrovascular accident due to embolism of left anterior cerebral artery
272202251000119109,Acute cerebrovascular accident due to occlusion of right middle cerebral artery
276219001,Occipital cerebral infarction
297778421000119102,Cerebrovascular accident due to thrombosis of bilateral posterior cerebral arteries
307363008,Multiple lacunar infarcts
307766002,Left sided cerebral infarction
307767006,Right sided cerebral infarction
329361000119107,Cerebrovascular accident due to occlusion of right middle cerebral artery by embolus
329371000119101,Cerebrovascular accident due to occlusion of left middle cerebral artery by embolus
329421000119107,Cerebrovascular accident due to occlusion of right posterior cerebral artery by embolus
329431000119105,Cerebrovascular accident due to occlusion of left posterior cerebral artery by embolus
329451000119104,Cerebrovascular accident due to occlusion of right cerebellar artery by embolus
329461000119102,Cerebrovascular accident due to occlusion of left cerebellar artery by embolus
329641000119104,Cerebrovascular accident due to thrombus of basilar artery
329651000119102,Cerebrovascular accident due to thrombus of right carotid artery
330791000119108,Cerebrovascular accident due to thrombus of left carotid artery
346410121000119101,Acute cerebrovascular accident due to thrombosis of left middle cerebral artery
346674811000119104,Cerebrovascular accident due to occlusion of bilateral cerebellar arteries
371040005,Thrombotic stroke
371041009,Embolic stroke
384430101000119103,Cerebrovascular accident due to embolism of right carotid artery
38595071000119104,Cerebrovascular accident due to thrombosis of right posterior cerebral artery
40076141000119107,Acute cerebrovascular accident due to occlusion of left posterior cerebral artery
407573811000119100,Acute cerebrovascular accident due to occlusion of right carotid artery
413102000,Infarction of basal ganglia
413758000,Cardioembolic stroke
422504002,Ischemic stroke
426107000,Acute lacunar infarction
426983002,Infarction of medulla oblongata
432504007,Cerebral infarction
488408691000119104,Cerebrovascular accident due to thrombosis of bilateral cerebellar arteries
496369931000119104,Cerebrovascular accident due to thrombosis of right cerebellar artery
502836591000119106,Acute cerebrovascular accident due to occlusion of left carotid artery
511452481000119102,Cerebrovascular accident due to thrombosis of right vertebral artery
517253051000119105,Cerebrovascular accident due to embolism of left vertebral artery
563789641000119101,Cerebrovascular accident due to thrombosis of bilateral carotid arteries
578968971000119100,Cerebrovascular accident due to thrombosis of bilateral vertebral arteries
58173271000119101,Cerebrovascular accident due to embolism of bilateral cerebellar arteries
63230211000119103,Acute cerebrovascular accident due to occlusion of left middle cerebral artery
655081461000119101,Cerebrovascular accident due to occlusion of right anterior cerebral artery
720261501000119107,Cerebrovascular accident due to occlusion of bilateral anterior cerebral arteries
724424009,Cerebral ischemic stroke due to small artery occlusion
732330391000119107,Cerebrovascular accident due to embolism of bilateral vertebral arteries
738211801000119107,Acute cerebrovascular accident due to thrombosis of right middle cerebral artery
738478141000119101,Acute cerebrovascular accident due to occlusion of right cerebellar artery
759950981000119101,Cerebrovascular accident due to thrombosis of left vertebral artery
762005171000119101,Acute cerebrovascular accident due to ischemia
788310011000119109,Acute cerebrovascular accident due to occlusion of left cerebellar artery
788880006,Cerebral ischemic stroke due to dissection of artery
788881005,Cerebral ischemic stroke due to aortic arch embolism
788882003,Cerebral ischemic stroke due to global hypoperfusion with watershed infarct
788883008,Cerebral ischemic stroke due to hypercoagulable state
806161651000119106,Cerebrovascular accident due to embolism of right vertebral artery
828066161000119106,Cerebrovascular accident due to thrombosis of right anterior cerebral artery
849488701000119104,Cerebrovascular accident due to embolism of right anterior cerebral artery
849579281000119106,Cerebrovascular accident due to occlusion of right posterior communicating artery
851365731000119106,Cerebrovascular accident due to thrombosis of left posterior cerebral artery
859422751000119101,Cerebrovascular accident due to embolism of left carotid artery
86553761000119103,Cerebrovascular accident due to occlusion of bilateral posterior cerebral arteries
898941951000119108,Cerebrovascular accident due to occlusion of bilateral vertebral arteries
915141931000119109,Cerebrovascular accident due to embolism of basilar artery
931164671000119105,Acute cerebrovascular accident due to embolism of right middle cerebral artery
936648941000119105,Acute cerebrovascular accident due to embolism of left middle cerebral artery
939885431000119109,Cerebrovascular accident due to embolism of bilateral middle cerebral arteries
95457000,Brain stem infarction
95460007,Cerebellar infarction
957319791000119104,Cerebrovascular accident due to thrombosis of left cerebellar artery
99451000119105,Cerebral infarction due to stenosis of carotid artery
