code,term
161140009,English as a second language
203281000000104,Akan language interpreter needed
203291000000102,Albanian language interpreter needed
203301000000103,Amharic language interpreter needed
203311000000101,Arabic language interpreter needed
203321000000107,Bengali language interpreter needed
203371000000106,Italian language interpreter needed
203381000000108,Cantonese language interpreter needed
203391000000105,Croatian language interpreter needed
203401000000108,Czech language interpreter needed
203411000000105,Dutch language interpreter needed
203421000000104,Persian language interpreter needed
203441000000106,French language interpreter needed
203521000000103,French Creole language interpreter needed
203531000000101,Igbo language interpreter needed
203581000000102,German language interpreter needed
203591000000100,Greek language interpreter needed
203601000000106,Gujarati language interpreter needed
203611000000108,Hakka language interpreter needed
203631000000100,Hausa language interpreter needed
203641000000109,Hebrew language interpreter needed
203651000000107,Hindi language interpreter needed
203681000000101,Japanese language interpreter needed
203691000000104,Korean language interpreter needed
203701000000104,Kurdish language interpreter needed
203711000000102,Lingala language interpreter needed
203721000000108,Lithuanian language interpreter needed
203801000000105,Ganda language interpreter needed
203811000000107,Malayalam language interpreter needed
203821000000101,Mandarin language interpreter needed
203831000000104,Norwegian language interpreter needed
203841000000108,Pashto language interpreter needed
203901000000102,Polish language interpreter needed
203911000000100,Portuguese language interpreter needed
203961000000103,Panjabi language interpreter needed
203971000000105,Russian language interpreter needed
203981000000107,Serbian language interpreter needed
203991000000109,Shona language interpreter needed
204011000000102,Sinhala language interpreter needed
204021000000108,Somali language interpreter needed
204031000000105,Spanish language interpreter needed
204041000000101,Swahili language interpreter needed
204051000000103,Swedish language interpreter needed
204081000000109,Sylheti language interpreter needed
204111000000101,Tagalog language interpreter needed
204131000000109,Tamil language interpreter needed
204151000000102,Thai language interpreter needed
204171000000106,Tigrinya language interpreter needed
204191000000105,Turkish language interpreter needed
204201000000107,Ukrainian language interpreter needed
204211000000109,Urdu language interpreter needed
204221000000103,Vietnamese language interpreter needed
204231000000101,Welsh language interpreter needed
204241000000105,Yoruba language interpreter needed
204331000000107,British Sign Language interpreter needed
204341000000103,Makaton Sign Language interpreter needed
297463006,Vietnamese language
313421002,Créole language
313422009,Mirpuri language
315566006,Main spoken language Arabic
315567002,Main spoken language Bengali
315568007,Main spoken language Cantonese
315569004,Main spoken language Czech
315571004,Main spoken language French
315572006,Main spoken language Gujerati
315574007,Main spoken language Hausa
315575008,Main spoken language Hindi
315576009,Main spoken language Iba
315577000,Main spoken language Kutchi
315578005,Main spoken language Mandarin
315579002,Main spoken language Polish
315580004,Main spoken language Portuguese
315581000,Main spoken language Punjabi
315582007,Main spoken language Russian
315583002,Main spoken language Somali
315584008,Main spoken language Spanish
315585009,Main spoken language Swahili
315586005,Main spoken language Sylheti
315587001,Main spoken language Tamil
315588006,Main spoken language Urdu
315589003,Main spoken language Yoruba
343701000000103,Finnish language interpreter needed
343711000000101,Flemish language interpreter needed
343721000000107,Gaelic language interpreter needed
343771000000106,Kutchi language interpreter needed
352901000000108,Slovak language interpreter needed
352931000000102,Ndebele language interpreter needed
353881000000101,Romanian language interpreter needed
353921000000107,Bulgarian language interpreter needed
359641000000107,Mongolian language interpreter needed
359671000000101,Moldavian language interpreter needed
359701000000102,Marathi language interpreter needed
359731000000108,Maltese language interpreter needed
359761000000103,Luganda language interpreter needed
359791000000109,Ethiopian language interpreter needed
359821000000104,Brawa language interpreter needed
359851000000109,Kirghiz language interpreter needed
359881000000103,Iban language interpreter needed
359911000000103,Maori language interpreter needed
359971000000108,Macedonian language interpreter needed
360011000000101,Malagasy language interpreter needed
360071000000106,Latvian language interpreter needed
360101000000102,Kannada language interpreter needed
360131000000108,Kinyarwanda language interpreter needed
360161000000103,Malay language interpreter needed
360191000000109,Kashmiri language interpreter needed
360221000000102,Kazakh language interpreter needed
360251000000107,Inupiaq language interpreter needed
360281000000101,Javanese language interpreter needed
360311000000103,Inuktitut language interpreter needed
360341000000102,Interlingue language interpreter needed
360371000000108,Lao language interpreter needed
360401000000105,Icelandic language interpreter needed
360431000000104,Hungarian language interpreter needed
361441000000100,Guarani language interpreter needed
361471000000106,Georgian language interpreter needed
361501000000104,Frisian language interpreter needed
361791000000100,Faroese language interpreter needed
361821000000105,Fijian language interpreter needed
361851000000100,Galician language interpreter needed
361881000000106,Esperanto language interpreter needed
361911000000106,Estonian language interpreter needed
361941000000107,Corsican language interpreter needed
361971000000101,Danish language interpreter needed
362011000000102,Kalaallisut language interpreter needed
362041000000101,Catalan language interpreter needed
362071000000107,Belarusian language interpreter needed
362111000000101,Indonesian language interpreter needed
362141000000100,Breton language interpreter needed
362171000000106,Bislama language interpreter needed
362201000000107,Bihari language interpreter needed
362231000000101,Assamese language interpreter needed
362261000000106,Armenian language interpreter needed
362331000000107,Central Khmer language interpreter needed
362371000000109,Burmese language interpreter needed
362541000000108,Aymara language interpreter needed
362571000000102,Afrikaans language interpreter needed
362611000000106,Azerbaijani language interpreter needed
362641000000107,Basque language interpreter needed
362691000000102,Afar language interpreter needed
362721000000106,Abkhazian language interpreter needed
362781000000107,Dzongkha language interpreter needed
362821000000104,Zulu language interpreter needed
362911000000103,Zhuang language interpreter needed
362961000000101,Uzbek language interpreter needed
362991000000107,Oromo language interpreter needed
363021000000102,Yiddish language interpreter needed
363061000000105,Rundi language interpreter needed
363141000000105,Tibetan language interpreter needed
363181000000102,Tsonga language interpreter needed
363221000000107,Tatar language interpreter needed
363301000000109,Twi language interpreter needed
363341000000107,Telugu language interpreter needed
363461000000100,Tongan language interpreter needed
363551000000104,Turkmen language interpreter needed
363591000000107,Slovenian language interpreter needed
363621000000105,Swati language interpreter needed
363651000000100,Southern Sotho language interpreter needed
363681000000106,Tajik language interpreter needed
363711000000105,Sindhi language interpreter needed
363781000000103,Sundanese language interpreter needed
363841000000104,Samoan language interpreter needed
363941000000108,Tswana language interpreter needed
364011000000105,Quechua language interpreter needed
364051000000109,Sango language interpreter needed
364141000000107,Uighur language interpreter needed
364211000000103,Oriya language interpreter needed
364251000000104,Nepali language interpreter needed
364311000000108,Occitan language interpreter needed
364351000000107,Nauru language interpreter needed
364481000000106,Romansh language interpreter needed
364511000000100,Xhosa language interpreter needed
395108007,Main spoken language Farsi
395109004,Main spoken language Kurdish
395110009,Main spoken language Shona
407642001,Main spoken language Italian
407643006,Main spoken language German
407648002,Main spoken language Albanian
407650005,Main spoken language Croatian
407652002,Main spoken language Greek
407654001,Main spoken language Japanese
407655000,Main spoken language Korean
407656004,Main spoken language Lithuanian
407657008,Main spoken language Turkish
407659006,Main spoken language Ukrainian
407661002,Main spoken language Vietnamese
408507007,Main spoken language Amharic
408513003,Main spoken language Brawa
408514009,Main spoken language Igbo
408515005,Main spoken language Ethiopian
408516006,Main spoken language Swedish
408517002,Main spoken language Tagalog
408518007,Main spoken language Sinhala
408519004,Main spoken language Thai
408520005,Main spoken language Flemish
408521009,Main spoken language French Créole
408522002,Main spoken language Gaelic
408523007,Main spoken language Hakka
408524001,Main spoken language Hebrew
408525000,Main spoken language Akan
408526004,Main spoken language Lingala
408527008,Main spoken language Luganda
408528003,Main spoken language Dutch
408529006,Main spoken language Malayalam
408530001,Main spoken language Norwegian
408531002,Main spoken language Pashto
408533004,Main spoken language Tigrinya
408534005,Main spoken language Patois
408535006,Main spoken language Serbian
414640006,Main spoken language Finnish
503511000000100,Main spoken language Filipino
511841000000102,Main spoken language Hindko
609092003,Main spoken language Bamun
609093008,Main spoken language Dari
609094002,Main spoken language Konkani
609095001,Main spoken language Tetum
698651000,Main spoken language Abkhazian
698652007,Main spoken language Afar
698653002,Main spoken language Afrikaans
698654008,Main spoken language Basque
698655009,Main spoken language Belarusian
698656005,Main spoken language Bihari
698657001,Main spoken language Breton
698658006,Main spoken language Corsican
698659003,Main spoken language Estonian
698660008,Main spoken language Faroese
698661007,Main spoken language Frisian
698662000,Main spoken language Galician
698663005,Main spoken language Icelandic
698664004,Main spoken language Interlingua
698665003,Main spoken language Inuktitut
698666002,Main spoken language Inupiaq
698667006,Main spoken language Irish
698668001,Main spoken language Kazakh
698669009,Main spoken language Lao
698670005,Main spoken language Macedonian
698671009,Main spoken language Malagasy
698672002,Main spoken language Malay
698673007,Main spoken language Māori
698674001,Main spoken language Marathi
698675000,Main spoken language Mongolian
698676004,Main spoken language Nepali
698677008,Main spoken language Quechua
698678003,Main spoken language Romanian
698679006,Main spoken language Rundi
698680009,Main spoken language Samoan
698681008,Main spoken language Sundanese
698682001,Main spoken language Tajik
698683006,Main spoken language Tsonga
698684000,Main spoken language Tswana
698685004,Main spoken language Twi
698885002,Main spoken language Armenian
698886001,Main spoken language Assamese
698887005,Main spoken language Aymara
698888000,Main spoken language Azerbaijani
698889008,Main spoken language Bashkir
698890004,Main spoken language Bislama
698891000,Main spoken language Burmese
698892007,Main spoken language Catalan
698893002,Main spoken language Central Khmer
698894008,Main spoken language Danish
698895009,Main spoken language Jonkha
698896005,Main spoken language Esperanto
698897001,Main spoken language Fijian
698898006,Main spoken language Georgian
698899003,Main spoken language Guarani
698900008,Main spoken language Hungarian
698901007,Main spoken language Indonesian
698902000,Main spoken language Occidental
698903005,Main spoken language Javanese
